topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
covidvaccines,1384881632256036866,SarkarShibam_,Shibam Sarkar,2,21,"• Many guardians also won't allow there wards for offline i.e. physical exams.
• #CovidVaccines are not even available for all and all students aren't the age of 18.

Hope you understand Shri @DrRPNishank and kindly look into the matter.",2021-04-21 14:48:05,0,0,CovidVaccines,,2617066206,DrRPNishank
covidvaccines,1384881020894388230,wendyblazer65,Bowzer Is My Copilot,477,152,"This is so important. As a postmenopausal woman, who had a horrid perimenopause, I will WAIT for the real-time, human trials to play out before I consent to this vaccine. So much is UNKNOWN, right now. Women's health overlooked, of COURSE! #USAhealthRevolution #COVIDVaccines https://t.co/bG1YzJtSzI",2021-04-21 14:45:39,0,0,"USAhealthRevolution,COVIDVaccines",https://t.co/bG1YzJtSzI,,
covidvaccines,1384880418231627777,CrayKain,Dr Kat Kain 🌊 Vaccinated!,8597,8196,"Multi-million dollar contract was PAID to this bad company which hasn't yet made a single dose of #COVIDVaccines 

Via Trump and his minions https://t.co/57S0KD2PNS",2021-04-21 14:43:16,2,0,COVIDVaccines,https://t.co/57S0KD2PNS,,
covidvaccines,1384880091277189122,DrEricDing,Eric Feigl-Ding,489683,8677,"Vaccines are working. Let’s keep it up people! 

And that also means **SHARE MORE VACCINES** with the world. 

(HT @jburnmurdoch) #COVID19 #COVIDVaccines https://t.co/UgEkVyDFKu",2021-04-21 14:41:58,1438,500,"COVID19,COVIDVaccines",,43878033,jburnmurdoch
covidvaccines,1384880013732945922,ComradeMallu,ComradeFromKerala #ഉറപ്പാണ്LDF,16498,2708,“We have committed that covid vaccines will be provided free of cost irrespective of age. We stand by that commitment.” Kerala Chief Minister Comrade @vijayanpinarayi #COVIDVaccines https://t.co/4NmJqI9FQ7,2021-04-21 14:41:39,34,4,COVIDVaccines,,2707179805,vijayanpinarayi
covidvaccines,1384880006514417671,Eminems_guitar,New Dimension Harmonist,2,69,@CGDev @Yadav_supplychn @USATODAY @USATODAYhealth First #COVIDVaccines were antibody serums made directly from my antibodies last August.,2021-04-21 14:41:38,0,0,COVIDVaccines,,"12594872,2894491451,15754281,26077026","CGDev,Yadav_supplychn,USATODAY,USATODAYhealth"
covidvaccines,1384878092968239107,CHHertfordshire,Community Help Hertfordshire,118,70,"How was the COVID-19 vaccine developed so quickly?

Hundreds of scientists, thousands of volunteers and billions of pounds of funding have meant that #COVIDVaccines have been developed quickly and safely. For the facts on the #COVIDVaccine, visit: https://t.co/imdkRcs0GC.",2021-04-21 14:34:01,0,0,"COVIDVaccines,COVIDVaccine",https://t.co/imdkRcs0GC,,
covidvaccines,1384877079691505665,AsianetNewsEN,Asianet Newsable,30338,829,"Congress demands one nation, one price for #COVIDVaccines, says state govts will be under huge financial burden due to differential pricing.

Congress adds differential pricing discriminatory &amp; will benefit only 'few big industrialists' while common people will suffer. https://t.co/X8oZWBHkwk",2021-04-21 14:30:00,6,0,COVIDVaccines,,,
covidvaccines,1384876793803517952,tg066598,Tosha,74,158,RT @CityOfIndepMO: Walk-in appointments are available today through Friday. The entire process generally takes less than 30 minutes from li…,2021-04-21 14:28:52,0,2,,,373527991,CityOfIndepMO
covidvaccines,1384875928552185856,KurtLolad,Farmer Pegu,462,675,"Noticed From 2020 lockdown The center Govt look after all the decisions, order, SOP.
Once the vaccine are available in the country they decentralised it and urge the state govt to buy the vaccine itself. 
#COVIDSecondWave #COVIDVaccines",2021-04-21 14:25:25,4,0,"COVIDSecondWave,COVIDVaccines",,,
covidvaccines,1384874526832570373,AMcDScott,Amanda McDScott,570,1840,"Having some interesting sensations this morning that I’m attributing to side effects from my #COVIDVaccines 2 last night.  

Has anyone else had super-sensory effects? Like things that are normally just regular “cold” now send heightened electric-feelings of cold? 
#sideeffects https://t.co/50LaE7qD8M",2021-04-21 14:19:51,1,0,"COVIDVaccines,sideeffects",,,
covidvaccines,1384874083528097792,CambridgeAlpha4,Cambridge Alpha,455,1982,The truth about #COVIDVaccines would have the opposite effect. https://t.co/k3qwxsyKY2 https://t.co/c6OpJIFUoV,2021-04-21 14:18:05,0,0,COVIDVaccines,"https://t.co/k3qwxsyKY2,https://t.co/c6OpJIFUoV",,
covidvaccines,1384873564667535360,DurhamHealth,Durham Region Health Department,10533,526,"Are you 50+ and live in the L1S 'hot spot' area in Ajax? 

A mobile vaccine clinic will be available this week near you.🚐 

Click on this poster for details and check out this page to stay up-to-day on other upcoming mobile vaccine clinics https://t.co/dIDpiKCjB4. https://t.co/Yj0AKdOoKM",2021-04-21 14:16:02,2,0,,https://t.co/dIDpiKCjB4,,
covidvaccines,1384873333641121797,Fahim10276839,fahim,1,18,Honourable PM #NarendraModi must consider imposing a Financial emergency. Cutting down the salaries of state and central employees by 10% can save trillions of rupees for buying vaccines.#COVIDVaccines #financialemergency.,2021-04-21 14:15:07,0,0,"NarendraModi,COVIDVaccines,financialemergency",,,
covidvaccines,1384872997782052868,heinrichs_steve,Steve Heinrichs,916,1613,"Join me in calling on the Canadian government to support equitable global vaccine distribution. Let’s do justice and honour the common, global good. https://t.co/GNpCfVBKGY via @mccorg. @LeahGazan @JustinTrudeau #COVIDVaccines #cdnpoli #PreferentialOptionforthePoor",2021-04-21 14:13:47,13,3,"COVIDVaccines,cdnpoli,PreferentialOptionforthePoor",https://t.co/GNpCfVBKGY,"97226830,335759893,14260960","mccorg,LeahGazan,JustinTrudeau"
covidvaccines,1384872298352549895,PrimaryCareNHS,We are Primary Care,6197,931,"Hundreds of scientists, thousands of volunteers and billions of pounds of funding have meant that #COVIDVaccines have been developed quickly and safely. 

💉 For the facts on the #COVIDVaccine, visit https://t.co/tSgfQEOZme. https://t.co/AqH7Ea299T",2021-04-21 14:11:00,3,2,"COVIDVaccines,COVIDVaccine",https://t.co/tSgfQEOZme,,
covidvaccines,1384871888690716672,nviTweets,News Vibes of India,2355,32,"#Vaccine manufacturers will have to provide 50% of their monthly doses to the GoI, the remaining 50% can be distributed through other channels: Health Secretary 

#COVIDVaccines",2021-04-21 14:09:22,0,0,"Vaccine,COVIDVaccines",,,
covidvaccines,1384871868222554113,2CMBG2GBMC,2CMBG/2GBMC,865,478,"Vaccinating our members at 2 CMBG is vital for ensuring operational readiness in a COVID-19 environment, at home and abroad. Vaccines are a critical element in keeping the CAF safe and ready to serve Canada when called upon. #CAF #COVIDVaccines #COVID19
📸  Corporal Morley https://t.co/dVa2sE0pRU",2021-04-21 14:09:17,7,0,"CAF,COVIDVaccines,COVID19",,,
covidvaccines,1384870558878375941,NewIndianXpress,The New Indian Express,464794,549,"Immunologist Dr Dipyaman Ganguly talks about #SecondCOVIDWave, the role of #COVID19 mutations in the current wave, #COVIDVaccines &amp; more in a #TNIEexclusive with @SumiSukanya.
@ICMRDELHI @MoHFW_INDIA @gsvasu_TNIE @khogensingh1 
https://t.co/abgTer3qFQ",2021-04-21 14:04:05,5,10,"SecondCOVIDWave,COVID19,COVIDVaccines,TNIEexclusive",https://t.co/abgTer3qFQ,"1005884292,2695241174,2596143056,1012715006,3524933654","SumiSukanya,ICMRDELHI,MoHFW_INDIA,gsvasu_TNIE,khogensingh1"
covidvaccines,1384869569798475778,CNBCTV18News,CNBC-TV18,902039,213,"A look at the number of people who got vaccinated in India, as of today (Pt 1/2)

#COVIDSecondWaveInIndia #Vaccination #COVIDVaccines https://t.co/vNgODxRVDf",2021-04-21 14:00:09,10,3,"COVIDSecondWaveInIndia,Vaccination,COVIDVaccines",,,
covidvaccines,1384869506762166275,CNBCTV18News,CNBC-TV18,902039,213,"A look at the number of people who got vaccinated in India, as of today (Pt 1/2)

#COVIDSecondWaveInIndia #Vaccination #COVIDVaccines https://t.co/ZHPrjwYI3Z",2021-04-21 13:59:54,15,3,"COVIDSecondWaveInIndia,Vaccination,COVIDVaccines",,,
covidvaccines,1384869503113248774,CityOfIndepMO,@cityofIndepmo,6928,367,Walk-in appointments are available today through Friday. The entire process generally takes less than 30 minutes from line to wait after your shot is given. #COVIDVaccines https://t.co/ONyK7tiUhM,2021-04-21 13:59:53,4,2,COVIDVaccines,https://t.co/ONyK7tiUhM,,
covidvaccines,1384868954355666948,NakeRsssss,HindutvaIsFascism #VoteForDMKalliance,1277,5003,RT @GauravJawariya: I haven’t seen any country so helpless.Our elected representatives aren’t ready to take the responsibilities and to pro…,2021-04-21 13:57:42,0,2,,,960206334,GauravJawariya
covidvaccines,1384868952635965442,simply_siddhant,Siddhant Singh Bisen,127,465,"By hoarding raw materials for vaccines, the USA has proved once again that it is just a bully.

Where are the #Biden fans in India?

Where is that South Asian ""Harris"" now?
You all gigs just lap it up during the election.
#COVID19
#IndiaNeedsOxygen
#BidensAmerica
#COVIDVaccines",2021-04-21 13:57:42,1,0,"Biden,COVID19,IndiaNeedsOxygen,BidensAmerica,COVIDVaccines",,,
covidvaccines,1384868737652858881,GauravJawariya,Dr. Gaurav Jawariya,447,281,"I haven’t seen any country so helpless.Our elected representatives aren’t ready to take the responsibilities and to provide relief to the people. No #medicines,no #oxygen ,no #beds ,no #vaccines.
Extremely sad &amp; unfortunate. 
#COVIDSecondWaveInIndia #FabiFlu #COVIDVaccines #india",2021-04-21 13:56:51,2,2,"medicines,oxygen,beds,vaccines,COVIDSecondWaveInIndia,FabiFlu,COVIDVaccines,india",,,
covidvaccines,1384868019353137154,FutureThaiNow,FUTURETHAI.COM,48,28,RT @Thai_Talk: 61 million doses means 30.5 million people vaccinated out of 69 million or 44% of the Thai population. How is that sufficien…,2021-04-21 13:54:00,0,7,,,116141566,Thai_Talk
covidvaccines,1384866055567327233,HaryaxPathak,#MaskUp Dr. Haryax Pathak,3560,1735,"Some were baying for Pfizer-Moderna to come to India. With their price-tag of Rs. 1500-2500/dose.

The same people are now calling SII's pricing of Rs 400 and Rs 600 as loot and profiteering.

Bhai waah!

#COVID19India
#COVIDVaccines",2021-04-21 13:46:11,322,105,"COVID19India,COVIDVaccines",,,
covidvaccines,1384862441557925889,jmcal2010,James McAlistair,2,29,"Q. Is it true that AZ recipients are more likely to contract Mild/Med. Covid than those on Pfizer. Hence also Long-Covid. 
The less healthy over 50's feel betrayed. No wonder so many don't want AZ. @healthgovau #COVID19 #COVIDVaccines #AstraZeneca #Pfizer",2021-04-21 13:31:50,0,0,"COVID19,COVIDVaccines,AstraZeneca,Pfizer",,125215990,healthgovau
covidvaccines,1384862402454466560,SohilSehran,Sohil Sehran,1795,488,"RT @iMohit_Sharma: #Breaking: After #UttarPradesh, now #Chhattisgarh announces free #COVIDVaccines for all above 18 years of age.",2021-04-21 13:31:40,0,1,"Breaking,UttarPradesh,Chhattisgarh,COVIDVaccines",,334509072,iMohit_Sharma
covidvaccines,1384859701683310593,saba_anjum_,Saba Anjum,69,164,"Why is government asking to pay for vaccines ?
Shouldn’t be this government giving health care for free? Specially in case of a global pandemic? #COVIDVaccines #ModiResignOrRepeal #PMCaresFund_का_हिसाब_दो #PMdoesntCare https://t.co/j5Ln5Thrbn",2021-04-21 13:20:56,3,0,"COVIDVaccines,ModiResignOrRepeal,PMCaresFund_का_हिसाब_दो,PMdoesntCare",https://t.co/j5Ln5Thrbn,,
covidvaccines,1384858310776692736,nirosa_rn,n r n,13,90,"RT @TownOfAjax: Hot Spot Mobile Vaccine Clinic coming to Ajax for L1S area residents aged 50+ TODAY! 

⏰ 11 a.m. - 2 p.m. &amp; 4 - 7 p.m.
📍 Bo…",2021-04-21 13:15:25,0,5,,,145878872,TownOfAjax
covidvaccines,1384856888802697217,Anirban_Atarthy,Anirban Atarthy,116,452,"RT @rananth: Both the #COVIDVaccines work and so please urge people to get vaccinated, for their safety! #CovidVaccination #CovishieldVacci…",2021-04-21 13:09:46,0,5,"COVIDVaccines,CovidVaccination",,52343977,rananth
covidvaccines,1384856643330973698,guptajyoti12,Jyoti Gupta,273,277,Request to all the parties and people not to question the vaccine pricing rather ask for the early and easily availability. when government has left us self reliant then people will bear the cost anyhow #जानहैतोजहानहै #COVIDVaccines #VaccineForAll #Vaccineshortage #VaccineMaitri,2021-04-21 13:08:47,0,0,"जानहैतोजहानहै,COVIDVaccines,VaccineForAll,Vaccineshortage,VaccineMaitri",,,
covidvaccines,1384855176583041027,SamGrundman,Sam Grundman,197,439,America did such a shit job responding to #COVID19 in 2020 that #COVIDVaccines are actually our only chance to return to normal life… https://t.co/xNUI5HDGVg,2021-04-21 13:02:58,0,0,"COVID19,COVIDVaccines",https://t.co/xNUI5HDGVg,,
covidvaccines,1384854343241846784,whanbam1,owain williams,915,1075,RT @Magda_Skipper: How COVID spurred Africa to plot a vaccines revolution #COVIDVaccines #Africa  https://t.co/A6qkuO5w6C,2021-04-21 12:59:39,0,2,"COVIDVaccines,Africa",https://t.co/A6qkuO5w6C,256793538,Magda_Skipper
covidvaccines,1384852800799068162,BiphulG,biphul gopalapillai,3,212,"@Jairam_Ramesh Why @SerumInstIndia can't give the vaccines to the State government at the same rate given for the Central Government? This pricing looks totally unfair.
#COVID19India #Covishield #COVIDVaccines @PMOIndia @mygovindia @BJP4India @RahulGandhi @INCIndia @cpimspeak",2021-04-21 12:53:31,0,0,"COVID19India,Covishield,COVIDVaccines",,"2547533580,925599812510138368,471741741,2686834802,207809313,3171712086,1153045459,2341741537","Jairam_Ramesh,SerumInstIndia,PMOIndia,mygovindia,BJP4India,RahulGandhi,INCIndia,cpimspeak"
covidvaccines,1384852772043034624,Sanket_Mahale_,Sanket Mahale,13,57,"Hope today in the evening all the news channels will ask the question......""Why is the pricing for Central and State governments different...?"" and discuss consequences it can have on procurement of vaccines by poor states.

Oops Sorry....we live in India....
#SII #COVIDVaccines https://t.co/OIdMgDxNu6",2021-04-21 12:53:24,2,0,"SII,COVIDVaccines",https://t.co/OIdMgDxNu6,,
covidvaccines,1384852310648569857,bhaktatripathy,ଭକ୍ତ ତ୍ରିପାଠୀ Bhakta Tripathy,5085,579,".@SerumInstIndia Rate Chart! 

Rs 150 for the central government
Rs 400 for the state government
Rs 600 for  private hospital
 
But what's about the stock?

#COVIDVaccines https://t.co/H16hUQj9mx",2021-04-21 12:51:34,6,0,COVIDVaccines,,925599812510138368,SerumInstIndia
covidvaccines,1384851800507908098,sambitpanda04,Sambit Panda,42,517,@ishkarnBHANDARI all those who give stupid reasons like after vaccine also we will catch covid so we will not take vaccines please see this....#COVIDVaccines,2021-04-21 12:49:33,0,0,COVIDVaccines,,1419020654,ishkarnBHANDARI
covidvaccines,1384851163208687622,RioMed,RioMed Ltd,135,418,"The #COVIDvaccines have a short shelf life that makes #appointment scheduling &amp; appointment-reminder process very crucial to reduce no-shows to ensure there is no wastage of the vaccine at the end of the day: https://t.co/TXloVEA8hU
#RioMed #Cellma #mobilty #COVIDalert #telepath https://t.co/guFd0r7m4u",2021-04-21 12:47:01,2,0,"COVIDvaccines,appointment,RioMed,Cellma,mobilty,COVIDalert,telepath",https://t.co/TXloVEA8hU,,
covidvaccines,1384850909193068548,PIBTvpm,PIB in KERALA,6532,233,"#Unite2FightCorona

Yes...you can get infected even after taking #CovidVaccine 

Remember #COVIDVaccines are not 100% effective – but 70 to 95% effective is a whole lot better than 0%

#PIBKochi @COVIDNewsByMIB @PIB_India @KirenRijiju @BSF_India @cpmgkerala @cgstcustvm https://t.co/lOfwB859Kz",2021-04-21 12:46:00,26,9,"Unite2FightCorona,CovidVaccine,COVIDVaccines,PIBKochi",,"1244892413262311425,231033118,3241214268,3069275310,756015027073626112,715402028151808001","COVIDNewsByMIB,PIB_India,KirenRijiju,BSF_India,cpmgkerala,cgstcustvm"
covidvaccines,1384850833146322944,TinaSamanta06,Tina Samanta,76,33,"Central Govt being the supreme and  richest govt in India pays Rs 150 whereas State govts who are struggling for funds have to pay Rs 400 per vaccine.

Which principle of capitalism or socialism is this?

#VaccineForAll #COVIDVaccines #VaccineDiscrimination",2021-04-21 12:45:42,13,7,"VaccineForAll,COVIDVaccines,VaccineDiscrimination",,,
covidvaccines,1384850724283105280,HealthAcademy5,HealthAcademy,10,170,"The #COVIDVaccines have gone through the same thorough testing as all new medicines, and have been approved as safe to use. For the most up to date information visit https://t.co/1SSp8BSJxR #COVIDVaccines #getvaccinated #vaccineswork https://t.co/Ld3MQWbfla",2021-04-21 12:45:16,0,0,"COVIDVaccines,COVIDVaccines,getvaccinated,vaccineswork",https://t.co/1SSp8BSJxR,,
covidvaccines,1384850693194981376,Magda_Skipper,Magdalena Skipper,15956,668,How COVID spurred Africa to plot a vaccines revolution #COVIDVaccines #Africa  https://t.co/A6qkuO5w6C,2021-04-21 12:45:09,3,2,"COVIDVaccines,Africa",https://t.co/A6qkuO5w6C,,
covidvaccines,1384850354978820098,ysgill1,Y S GILL,81,715,Hyderabad-Based CCMB To Study if #COVIDVaccines  Work On #MutantCovidStrains whether the new double variant-B.1.617- is driving  #Covid2ndWave #COVID19India   wave.https://t.co/uPF2vNhhYl via @YahooIndia https://t.co/csLcVlhgWt,2021-04-21 12:43:48,0,0,"COVIDVaccines,MutantCovidStrains,Covid2ndWave,COVID19India",https://t.co/uPF2vNhhYl,69506712,YahooIndia
covidvaccines,1384850281762934789,Kadalodi_,🌊பெரியசாமி Anand Raaj🌊,155,276,"#Bihar elections: @BJP4India promised free #COVIDVaccines for all in Manifesto. 
 https://t.co/wZNBiQzWoU
@NitishKumar @CEOBihar
@aajtak @ABPNews @WIONews @republic @timesnow @samajwadiparty @yadavakhilesh @SPDigitalForce",2021-04-21 12:43:31,0,0,"Bihar,COVIDVaccines",https://t.co/wZNBiQzWoU,"207809313,143409075,1090125422212321285,42606652,39240673,711760467383877632,811972460560019456,240649814,143392465,57948579,912349269486477313","BJP4India,NitishKumar,CEOBihar,aajtak,ABPNews,WIONews,republic,TimesNow,samajwadiparty,yadavakhilesh,SPDigitalForce"
