,topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
438,COVID-19,1384903310935724032,FOX9,FOX 9,148088,701,"Minnesota health officials reported 1,611 new COVID-19 cases and 13 more deaths Wednesday. https://t.co/m2DHipmbhU",2021-04-21 16:14:14,0,0,,https://t.co/m2DHipmbhU,,
439,COVID-19,1384903310419898370,ArrivaKent,Arriva Kent,5467,223,Last chance to complete our survey and tell us about your bus travel needs during COVID-19! Participants in our survey will be entered into our prize draw for the chance to win a £100 Next voucher! Closing date: 30/04/21. T&amp;Cs apply: https://t.co/aNQpN1YT8O #KentandMedway https://t.co/zNrEhR8kYJ,2021-04-21 16:14:14,0,0,KentandMedway,https://t.co/aNQpN1YT8O,,
440,COVID-19,1384903309341908992,VAVaccineFinder,Virginia Vaccine Finder,3908,9,"Walgreens: Marion 24354, Martinsville 24112, Pulaski 24301, RICHMOND 23233, Roanoke 24012, Roanoke 24014, Roanoke 24018, Salem 24153, Suffolk 23434, VIENNA 22180, Virginia Beach 23451, Virginia Beach 23452, Virginia Beach 23455, Virginia Beach 23456 https://t.co/Z4xOaUVC0E",2021-04-21 16:14:13,0,0,,https://t.co/Z4xOaUVC0E,,
441,COVID-19,1384903308662411265,CPercySearle,Carolyn 🇨🇦,1520,2179,RT @NewsroomGC: Government of Canada announces Critical Drug Reserve to bolster Canada’s supply of drugs used to treat COVID-19 patients ht…,2021-04-21 16:14:13,0,17,,,2515925815,NewsroomGC
442,COVID-19,1384903308389797891,VAVaccineFinder,Virginia Vaccine Finder,3908,9,"Walgreens: Abingdon 24210, CHESAPEAKE 23322, CHESTER 23831, CHESTERFIELD 23832, Christiansburg 24073, Collinsville 24078, Danville 24540, Danville 24541, Dublin 24084, GAINESVILLE 20155, Gate City 24251, Kilmarnock 22482, Lynchburg 24502, Lynchburg 24503 https://t.co/Z4xOaUVC0E",2021-04-21 16:14:13,0,0,,https://t.co/Z4xOaUVC0E,,
443,COVID-19,1384903307764830208,singhAkela25,Amit Singh Rathore🇮🇳 #जय_भारत ।हर हर महादेव,1619,1801,"RT @ShobhaBJP: ONLY 0.019% out of 11 crore Indians who got their 1st dose of vaccination later tested Covid +ve.

0.03% out of 1.7Cr Indian…",2021-04-21 16:14:13,0,82,,,194653745,ShobhaBJP
444,COVID-19,1384903307634876417,ildico1,Rosie Trenta | #bytStrategiNu,3304,4585,"RT @lonnibesancon: The Swedish government and FHM went for the natural herd immunity strategy. They are now denying it, but unfortunately f…",2021-04-21 16:14:13,0,40,,,2924711485,lonnibesancon
445,COVID-19,1384903307030847492,gmayo28,Greg,266,872,"RT @RocRedWings: Pop-up COVID-19 vaccine clinic at the ballpark THIS Saturday from 10:00 a.m. – 5:00 p.m.

*MUST MAKE APPOINTMENT*",2021-04-21 16:14:13,0,2,,,137843672,RocRedWings
446,COVID-19,1384903307022503939,BabaIndic,Baba,2465,2514,"RT @IAF_MCC: #IndiaFightsCorona

The IAF transport fleet is supporting the fight against Covid-19. Air lift of medical personnel, critical…",2021-04-21 16:14:13,0,621,IndiaFightsCorona,,784705308832694272,IAF_MCC
447,COVID-19,1384903305734893572,Firginator,Bears of Doom!,66,68,"RT @RCTCouncil: We know children want to see their friends, and sleepovers are often a part of this, but recent cases of COVID-19 are linke…",2021-04-21 16:14:13,0,2,,,386598877,RCTCouncil
448,COVID-19,1384903305634123776,Shahruk51184949,Shahrukh,5,50,"RT @DevjitDas19: #EducationMinisterGoesLive 
#promote_Nios_student
I Requested The Government to promote NIOS, ignore and 12 rd yaar studen…",2021-04-21 16:14:12,0,4,"EducationMinisterGoesLive,promote_Nios_student",,1336155953876484097,DevjitDas19
449,COVID-19,1384903305143455745,_Zy_Zy,🌍ZyaaasWrld💎,910,931,"RT @AB__25: Kids: Was COVID-19 really that bad??

Me: https://t.co/FhRrJXnZkI",2021-04-21 16:14:12,0,15423,,,2529209872,AB__25
450,COVID-19,1384903304153604099,TSNDaveNaylor,David William Naylor,31855,1281,"From @CFLPA to membership ... “we continue to advise you not to make any decisions related to your current employment. There is work and planning to be done with CFL and public health requirements, including each province’s COVID-19 response efforts, which are changing rapidly.”",2021-04-21 16:14:12,5,2,,,118710252,CFLPA
451,COVID-19,1384903304120000518,rKrcJIKEY201T2R,मुक्ति मुक्ति,7,134,@rkvspl when something unforeseen COVID-19 forces are active to drag life out of universe the foremost duty of an individual divert to infuse life in dying humanity..!,2021-04-21 16:14:12,0,0,,,1075205226930561025,rkvspl
452,COVID-19,1384903303834787843,AbhijeetSid007,Abhijeet // RTing Covid Resources,1246,730,RT @LifeIsAnElation: ‼️Creating a new JAIPUR covid-19 resources thread with latest updates. Do add whatever links you find in the comments…,2021-04-21 16:14:12,0,12,,,988141503288573962,LifeIsAnElation
453,COVID-19,1384903302626914305,Harshit20412509,Harshita Verma,5,12,RT @abvphp: ABVP welcomes the decision of the Government of India to make citizens of 18 years and above eligible for COVID-19 vaccine from…,2021-04-21 16:14:12,0,28,,,2663468724,abvphp
454,COVID-19,1384903302593269763,Shelby_Thom,Shelby Thom,9093,3005,Lawsuit filed by COVID-19 denier and anti-masker against B.C. government dismissed https://t.co/FHJ8TVVLhc,2021-04-21 16:14:12,2,1,,https://t.co/FHJ8TVVLhc,,
455,COVID-19,1384903302337474560,vera_tenacious,Vera 🌱 she/her/they/them,593,1287,"RT @WmHaseltine: I joined Anand Naidoo on the Heat to discuss inequality in access to vaccines worldwide. 
 
https://t.co/iuNaCuJqZY",2021-04-21 16:14:12,0,1,,https://t.co/iuNaCuJqZY,1346732150,WmHaseltine
456,COVID-19,1384903302165540870,SumterCountyGov,Sumter County,679,103,"Get your Covid-19 vaccine today until 4:30 pm at Shiloh Community Center, 475 Puddin Swamp Road, Lynchburg, in #SumterCountySC https://t.co/e6Fnge6HbP",2021-04-21 16:14:12,0,0,SumterCountySC,,,
457,COVID-19,1384903301670580226,naturalporkchop,theo the great,324,1328,RT @TheDailyEdge: A year after the Trump Administration awarded a Connecticut company $1.3 billion in federal loans and contracts to supply…,2021-04-21 16:14:12,0,161,,,179732982,TheDailyEdge
458,COVID-19,1384903301628563461,69barnabus69,m hatmaker,904,794,RT @kylegriffin1: White House: President Biden will announce a paid leave tax credit that will offset the cost for employers with fewer tha…,2021-04-21 16:14:12,0,114,,,32871086,kylegriffin1
459,COVID-19,1384903299288162306,DrZiaud,Zia,788,530,"I am in favor of complete shutdown say for 2 weeks. No further beds available in my hospital due to surge in covid admissions.

Major cities may be closed down if current Covid-19 wave continues, warns Asad Umar - Pakistan - https://t.co/2xokrl8KbC https://t.co/4uTKTPi7Fm",2021-04-21 16:14:11,1,1,,"https://t.co/2xokrl8KbC,https://t.co/4uTKTPi7Fm",,
460,COVID-19,1384903299007123463,crewfanscott,SaveTheCrew Scott,221,906,RT @ColumbusHealth: Get a free COVID-19 vaccine today from 12:30 p.m. to 4:30 p.m. at Columbus Public Health’s drive-thru clinic at the Cel…,2021-04-21 16:14:11,0,81,,,38213357,ColumbusHealth
461,COVID-19,1384903298784899073,posleadership,Graham Watson,2599,2598,"RT @InterfaceOnline: The winner is the Lighthouse Laboratory in Glasgow, a major new COVID-19 testing facility by @BioClavis, @BioAscent, @…",2021-04-21 16:14:11,0,7,,,"60537968,880817850310475777,2162886420","InterfaceOnline,BioClavis,BioAscent"
462,COVID-19,1384903298763866114,FOX47News,FOX 47 News,14105,2959,Lansing Urgent Care is currently offering the Pfizer COVID-19 vaccine at their 8 locations. https://t.co/wo0DTudG34,2021-04-21 16:14:11,0,0,,https://t.co/wo0DTudG34,,
463,COVID-19,1384903297568591872,DgPzTIcMWaplIwh,Mohsin Gorwal,90,462,"RT @RanaAyyub: From 1700 deaths on Tuesday, the death count due to Covid 19 as of Wednesday morning is 2023, In any other democracy, the Pr…",2021-04-21 16:14:11,0,547,,,268676434,RanaAyyub
464,COVID-19,1384903296817717248,imjeganG,Jegan Ganeshan,748,190,"155 more COVID-19 cases detected, bringing the total number of patients reported today to 516. Total coronavirus infections rise to 97,988.",2021-04-21 16:14:10,0,0,,,,
465,COVID-19,1384903295916036096,davidcu24815876,david culver,3,28,"Fury at ‘do not resuscitate’ notices given to Covid patients with learning disabilities / https://t.co/2H7WeP6U5j / James Tapper, The Guardian / February 13, 2021 - Vulnerable people have encountered ‘shocking discrimination’ during pandemic, says Mencap charity.",2021-04-21 16:14:10,0,0,,https://t.co/2H7WeP6U5j,,
466,COVID-19,1384903295580393472,Kavxiety,Kavya/rting covid resources,34,225,"RT amplify 
A comprehensive of COVID 19 r
Resources pan India 
Delhi !! Bombay!!  Pune https://t.co/j7WwouBaq0",2021-04-21 16:14:10,0,0,,,,
467,COVID-19,1384903294607310848,itsTeamSidharth,Team Sidharth FC ❤️,6599,1,"RT @Sidkidiwani2012: Guys I need one help
My mamiji is covid 19 positive in delhi and koi doctor or nurse ready ni h aane ko and injection…",2021-04-21 16:14:10,0,165,,,328911029,Sidkidiwani2012
468,COVID-19,1384903294254977029,AbhayShahi18,Abhay Shahi,24,57,RT @sputnikvaccine: BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in preventi…,2021-04-21 16:14:10,0,1304,SputnikV,,1293113010941296640,sputnikvaccine
469,COVID-19,1384903294129262594,jcariez,julio cesar,65,533,"RT @davidluhnow: Pfizer says it has identified the first confirmed fake versions of its vaccine, in Mexico and Poland. https://t.co/Te1PB1l…",2021-04-21 16:14:10,0,583,,,61875523,davidluhnow
470,COVID-19,1384903293319716864,Christo41816650,Christopher Lennon,6,27,RT @DickPower369: Zoom in on the Greek Prime Minister’s desk and you will start to understand why the same script is playing out world wide…,2021-04-21 16:14:10,0,251,,,1315934344725356544,DickPower369
471,COVID-19,1384903292283768833,eileenishere,@eileenVaxEssentialWorkers🇨🇦,94,30,"RT @VaxHuntersCan: [ON] Toronto - DAILY Sunnybrook standby opportunity for eligible groups open: 

https://t.co/PPvrYrUuwg #COVID19 #COVID1…",2021-04-21 16:14:09,0,45,COVID19,https://t.co/PPvrYrUuwg,1373531468744552448,VaxHuntersCan
472,COVID-19,1384903291285430274,huckinstitutes,Huck Institutes,1079,283,RT @PSUresearch: Q: Will COVID-19 eventually become like the seasonal flu? #PennState expert Troy Sutton breaks down what's predicted for t…,2021-04-21 16:14:09,0,2,PennState,,36379245,PSUresearch
473,COVID-19,1384903290782113792,indosecular,Kas,705,925,"RT @deepakpatel_91: Horrifying conditions in Gujarat:

Govt hospitals in 20 districts of the state do not have a single CT Scan machine, sa…",2021-04-21 16:14:09,0,368,,,115614633,deepakpatel_91
474,COVID-19,1384903290744344583,oDIUVYd3F5F61CI,草莽桜,1027,4584,RT @TravelGov: #Germany Travel Advisory: Level 4 - Do not travel to Germany due to COVID-19.  Exercise increased caution in Germany due to …,2021-04-21 16:14:09,0,13,Germany,,15649433,TravelGov
475,COVID-19,1384903290589270018,feat_gautham,Gautham,318,2658,RT @haidarpur: District judge Kanpur is Covid-19 positive and was taken to Narayana hospital for admission.He blew his top seeing the utter…,2021-04-21 16:14:09,0,98,,,2791170116,haidarpur
476,COVID-19,1384903290559815680,azcentral,azcentral,399113,625,"NAU, ASU report over 100 active COVID-19 cases as spring semester nears end https://t.co/SkoL0mgDHc",2021-04-21 16:14:09,0,0,,https://t.co/SkoL0mgDHc,,
477,COVID-19,1384903290329210881,MarianneAlexa12,Marianne Alexander,557,2060,"RT @News_8: JUST IN: @CountyExecBello, @RocRedWings announce pop-up COVID-19 vaccine clinic this Saturday at Frontier Field from 10 a.m. to…",2021-04-21 16:14:09,0,5,,,"16453340,944689909,137843672","News_8,CountyExecBello,RocRedWings"
478,COVID-19,1384903289989390336,sauceyjen,JENNIE 💘,1307,938,"RT @AB__25: Kids: Was COVID-19 really that bad??

Me: https://t.co/FhRrJXnZkI",2021-04-21 16:14:09,0,15423,,,2529209872,AB__25
479,COVID-19,1384903288399843331,dianaberrent,Diana Berrent,8930,2221,"“What we do know is that the United States system of surveillance and safety monitoring is active and rigorous — and that system has worked.”

The Johnson &amp; Johnson Covid-19 vaccine pause is a good move
@kavitapmd⁩ ⁦@MSNBC⁩  https://t.co/hAxaSAujpE",2021-04-21 16:14:08,0,0,,https://t.co/hAxaSAujpE,"580453937,2836421","kavitapmd,MSNBC"
480,COVID-19,1384903287623798785,CBCManitoba,CBC Manitoba,119872,2609,"RT @CBCTBay: OPP now at border crossings between ON, MB, &amp; QC after new COVID-19 restrictions came into effect Monday limiting non-essentia…",2021-04-21 16:14:08,0,3,,,224366483,CBCTBay
481,COVID-19,1384903287070236674,tweetRTaccount,S@nthosh🇮🇳🙏,717,4483,"RT @IAF_MCC: #IndiaFightsCorona

The IAF transport fleet is supporting the fight against Covid-19. Air lift of medical personnel, critical…",2021-04-21 16:14:08,0,621,IndiaFightsCorona,,784705308832694272,IAF_MCC
482,COVID-19,1384903286885601287,YourHiddenPower,Your Hidden Power,23,87,"His new book #HumanitysSpiritualAwakening riches in the possibilities of how COVID-19 can serve to awaken humanity’s common roots as one family. 

Hear the full discussion in episode #189 of the #YourHiddenPower #podcast. https://t.co/Pb0lkv7sPh",2021-04-21 16:14:08,0,0,"HumanitysSpiritualAwakening,YourHiddenPower,podcast",https://t.co/Pb0lkv7sPh,,
483,COVID-19,1384903285937774592,snovalleysports,SVSJ-Rhett Workman,667,608,"RT @AspenInstSports: Last year, we asked if COVID-19 would spell the end of the youth sports megacomplex boom. We want to know: Are megacom…",2021-04-21 16:14:08,0,1,,,1311880668,AspenInstSports
484,COVID-19,1384903284679397380,aakarshnaanand,Aakarshna,689,208,"RT @deepigoyal: Today, along with thousands of our restaurant partners, we just rolled out a “priority delivery for covid emergencies'' fea…",2021-04-21 16:14:07,0,86,,,72481380,deepigoyal
485,COVID-19,1384903284519997443,TaehyungV3_7,Taehyung V ⁷ 💜,186,1474,RT @BTSPressData: ARMY Cavite Fanbase (@army_cavite) has put up community pantries to help those in need during the COVID-19 pandemic in Ca…,2021-04-21 16:14:07,0,914,,,"1232321152216788993,1063447732587831296","BTSPressData,army_cavite"
486,COVID-19,1384903284167749634,aestheticalymad,icy,32,150,"RT @thepunkaur: Anyone who needs financial aid for treatment or resources related to COVID 19, can reach out us. Will try our best to provi…",2021-04-21 16:14:07,0,281,,,1329710851067056130,thepunkaur
487,COVID-19,1384903283110825991,rosiekw12,@WholePlantFood 🌊🇺🇸🇮🇸,3951,4997,"@astros @ChampionEnergy @ATTSportsNetSW @SportsTalk790 Astros cut in front of locals to get vaccines!  They left their manners in Texas.  Go back where you came from until you learn manners!

https://t.co/p4GvoR2YV2",2021-04-21 16:14:07,0,0,,https://t.co/p4GvoR2YV2,"52803520,48556488,729168722,96889857","astros,ChampionEnergy,ATTSportsNetSW,SportsTalk790"
488,COVID-19,1384903282582298626,Chris_1791,Chris 🇺🇸,61395,23748,WATCH LIVE: New Jersey Officials To Provide COVID-19 Response Update https://t.co/rH8gb7xCEC via @CBSPhilly,2021-04-21 16:14:07,0,0,,https://t.co/rH8gb7xCEC,16083576,CBSPhilly
489,COVID-19,1384903281659502592,kimvie,sic,2737,5001,RT @CP24: #BREAKING:  Ontario Premier Doug Ford isolating in Toronto after staffer tests positive for COVID-19  https://t.co/t3D8AmMUCm htt…,2021-04-21 16:14:07,0,412,BREAKING,https://t.co/t3D8AmMUCm,19636948,CP24
490,COVID-19,1384903280166379521,Jason08560911,Jason,68,478,RT @kylegriffin1: White House: President Biden will announce a paid leave tax credit that will offset the cost for employers with fewer tha…,2021-04-21 16:14:06,0,118,,,32871086,kylegriffin1
491,COVID-19,1384903278555811841,PepArtsConnect,Pepita Hanna,702,165,"RT @ace_national: The future’s still uncertain, but as we take our first steps out of the pandemic, we’re starting to look to the road ahea…",2021-04-21 16:14:06,0,7,,,60849989,ace_national
492,COVID-19,1384903278417358848,MariaSpiniello,🌺Make Arkansas Blue🌺 𝙊𝙣𝙡𝙮 𝙍𝙚𝙨𝙞𝙨𝙩𝙚𝙧𝙨,9742,10163,RT @kylegriffin1: White House: President Biden will announce a paid leave tax credit that will offset the cost for employers with fewer tha…,2021-04-21 16:14:06,0,118,,,32871086,kylegriffin1
493,COVID-19,1384903277872041987,Calais2Calais,Mask uP!,793,919,RT @kylegriffin1: White House: President Biden will announce a paid leave tax credit that will offset the cost for employers with fewer tha…,2021-04-21 16:14:06,0,118,,,32871086,kylegriffin1
494,COVID-19,1384903277268111369,MdakaNhlaluko,Wanda August❤️❤️,1857,1332,"RT @AB__25: Kids: Was COVID-19 really that bad??

Me: https://t.co/FhRrJXnZkI",2021-04-21 16:14:06,0,15423,,,2529209872,AB__25
495,COVID-19,1384903276815167490,drdafyddj,Dafydd Jones,374,265,@AnnaMcMorrin @BorisJohnson @ExcludedUK @labourwhips Terrible reply from Mr Johnson. And it wasn't as if Dyson was the only company tasked with building ventilators - how many of these other companies also texted the PM to get tax breaks. And Dyson didn't even supply any to  NHS!!! https://t.co/dd395QJ8jd,2021-04-21 16:14:06,0,0,,https://t.co/dd395QJ8jd,"14590758,3131144855,1261454560738054146,557746406","AnnaMcMorrin,BorisJohnson,ExcludedUK,labourwhips"
496,COVID-19,1384903276605358082,TaraKhanS,Tara khan,728,2174,RT @sagarsidiqui: Covishield is not poonawals's father's property.Astra Zeneca has given licence to 25 companies across the globe to manufa…,2021-04-21 16:14:06,0,8,,,2881124570,sagarsidiqui
497,COVID-19,1384903274504015877,SuzanneC0leman,Suzanne Coleman,790,526,"RT @BenjaminP3ters: Can artificial intelligence predict whether someone will die from COVID? - The Jerusalem Post

Read more here: https://…",2021-04-21 16:14:05,0,890,,,942486526835023872,BenjaminP3ters
